datetime,iso_year,iso_week,total_population,total_cases_formula,inc_per_10k,temp_mean,temp_max,temp_min,rh_mean,rh_max,rh_min
2025-04-07,2025,15,5597763,9995.0,17.855346859093533,0.13154761904761902,10.6,-6.9,67.39880952380952,98,34
2025-04-14,2025,16,5597763,6869.0,12.270973244133415,11.42797619047619,24.1,2.2,76.20238095238095,98,38
2025-04-21,2025,17,5597763,4145.0,7.404743644916728,4.8880952380952385,11.9,-2.4,72.54761904761905,98,33
2025-04-28,2025,18,5597763,3577.0,6.390052597796656,6.2785714285714285,13.7,-1.3,67.83333333333333,97,37
2025-05-05,2025,19,5597763,2615.0,4.6715089581320255,4.823214285714285,10.2,1.0,68.73809523809524,98,40
2025-05-12,2025,20,5597763,2085.0,3.724702171206605,10.24047619047619,18.5,3.1,67.35119047619048,98,35
2025-05-19,2025,21,5597763,755.0,1.3487530643937586,13.026785714285714,22.7,6.5,66.02380952380952,95,34
2025-05-26,2025,22,5597763,658.0,1.1754695581074084,14.891666666666667,23.4,9.4,80.48809523809524,99,46
2025-06-02,2025,23,5597763,205.0,0.366217719471153,15.067261904761907,22.8,8.0,73.73214285714286,98,45
2025-06-09,2025,24,5597763,0.0,0.0,14.66607142857143,21.0,9.8,75.63690476190476,97,45
2025-06-16,2025,25,5597763,84.0,0.1500599435881797,15.057738095238093,21.9,10.6,76.41666666666667,96,44
2025-06-23,2025,26,5597763,0.0,0.0,14.439285714285715,20.1,8.4,75.2797619047619,97,36
2025-06-30,2025,27,5597763,0.0,0.0,16.311904761904763,26.6,11.9,74.76190476190476,97,49
2025-07-07,2025,28,5597763,108.0,0.1929342131848025,19.245238095238093,30.2,12.8,81.75595238095238,100,48
2025-07-14,2025,29,5597763,0.0,0.0,22.435714285714283,27.5,14.9,64.38095238095238,99,31
2025-07-21,2025,30,5597763,0.0,0.0,24.075595238095236,32.0,17.6,62.63690476190476,97,27
2025-07-28,2025,31,5597763,0.0,0.0,23.175,31.7,15.1,70.45238095238095,98,35
2025-08-04,2025,32,5597763,0.0,0.0,18.520833333333332,27.4,12.9,75.31547619047619,97,44
2025-08-11,2025,33,5597763,0.0,0.0,16.976190476190474,24.0,10.1,72.28571428571429,96,41
2025-08-18,2025,34,5597763,0.0,0.0,13.255357142857143,20.2,6.7,79.16666666666667,99,53
2025-08-25,2025,35,5597763,0.0,0.0,13.435714285714285,21.7,7.5,85.9047619047619,100,55
2025-09-01,2025,36,5597763,0.0,0.0,16.523214285714285,23.5,8.7,80.50595238095238,98,52
2025-09-08,2025,37,5597763,0.0,0.0,16.511309523809523,23.1,11.1,76.85119047619048,95,52
2025-09-15,2025,38,5597763,0.0,0.0,14.425,20.3,9.6,82.56547619047619,98,59
2025-09-22,2025,39,5597763,393.0,0.7020661646446983,10.310714285714287,19.4,3.6,76.56547619047619,97,51
2025-09-29,2025,40,5597763,0.0,0.0,5.220238095238095,10.6,-0.6,83.57142857142857,100,55
2025-10-06,2025,41,5597763,0.0,0.0,9.10892857142857,14.6,4.9,83.38690476190476,99,62
2025-10-13,2025,42,5597763,0.0,0.0,4.143452380952381,11.0,-3.3,89.23809523809524,100,66
2025-10-20,2025,43,5597763,0.0,0.0,5.824404761904762,11.9,0.2,88.29166666666667,99,71
2025-10-27,2025,44,5597763,0.0,0.0,6.032738095238095,8.9,3.8,91.19047619047619,99,72
2025-11-03,2025,45,5597763,191.0,0.341207728873123,8.35654761904762,11.8,5.6,92.14285714285714,99,78
2025-11-10,2025,46,5597763,2494.0,4.455351182249052,2.9422619047619047,7.8,-2.4,87.77380952380952,98,69
2025-11-17,2025,47,5597763,1868.0,3.3370473169371406,-0.6577380952380952,2.6,-4.3,89.70238095238095,95,82
2025-11-24,2025,48,5597763,6249.0,11.16338794622066,-0.888095238095238,2.8,-9.1,91.99404761904762,97,86
2025-12-01,2025,49,5597763,12423.0,22.192793799951875,1.4815476190476191,3.5,-0.2,96.13690476190476,100,90
2025-12-08,2025,50,5597763,17174.0,30.680112752183327,-0.8833333333333334,7.1,-9.6,89.77380952380952,98,71
2025-12-15,2025,51,5597763,24710.0,44.142633405522886,2.3059523809523808,5.4,-6.4,93.96428571428571,99,86
2025-12-22,2025,52,5597763,16520.0,29.51178890567536,-1.0875,4.0,-7.6,84.27380952380952,100,53
2025-12-29,2026,1,5597763,8668.0,15.484757035980266,-7.861309523809524,-0.5,-14.0,86.63095238095238,95,76
2026-01-05,2026,2,5597763,1369.0,2.445619794907359,-10.618452380952382,-6.0,-19.5,85.18452380952381,92,77
2026-01-12,2026,3,5597763,7823.0,13.975225460599171,-8.255357142857143,-1.9,-12.2,84.86904761904762,94,74
2026-01-19,2026,4,5597763,4528.0,8.088945530562833,-8.35654761904762,-1.1,-18.1,88.94642857142857,97,78
2026-01-26,2026,5,5597763,2223.0,3.9712292213871865,-13.931547619047619,-8.2,-21.6,83.48214285714286,93,71
2026-02-02,2026,6,5597763,2471.0,4.414263340552289,-13.505952380952381,-8.6,-22.9,81.42261904761905,89,70
2026-02-09,2026,7,5597763,4023.0,7.186799441133896,-12.344642857142858,-5.7,-25.8,85.03571428571429,93,72
2026-02-16,2026,8,5597763,4771.0,8.52304751022864,-9.245238095238095,-1.8,-16.5,83.70238095238095,92,67
2026-02-23,2026,9,5597763,2704.0,4.8305010412195015,-4.960119047619047,2.5,-16.5,87.44642857142857,98,71
2026-03-02,2026,10,5597763,3282.0,5.863056367338166,-0.6553571428571429,2.7,-10.4,88.33928571428571,99,71
2026-03-09,2026,11,5597763,2295.0,4.099852030177055,5.059523809523809,13.1,-1.2,77.04761904761905,98,49
2026-03-16,2026,12,5597763,2005.0,3.5817879392178624,3.7446428571428574,11.8,-1.6,74.94047619047619,100,44
2026-03-23,2026,13,5597763,1077.0,1.923982848148448,6.542857142857143,12.4,-0.9,66.07738095238095,94,38
2026-03-30,2026,14,5597763,1033.0,1.8453800205546396,4.705357142857143,11.8,-0.7,79.2797619047619,99,42
2026-04-06,2026,15,5597763,1369.0,2.445619794907359,3.6464285714285714,12.2,-2.4,59.351190476190474,98,25
2026-04-13,2026,16,5597763,1477.0,2.638554008092161,8.008928571428571,17.2,0.3,55.20238095238095,86,24
2026-04-20,2026,17,5597763,845.0,1.5095315753810945,4.975595238095238,15.0,0.0,59.38690476190476,100,21
2026-04-27,2026,18,5597763,0.0,0.0,6.732738095238095,19.1,-1.3,66.44642857142857,97,43
